VesselAISKey,AISTrajectPositionTimeStamp,AISTrajectPositionLongitude,AISTrajectPositionLatitude,AISTrajectPositionNorthing,AISTrajectPositionEasting,AISTrajectPositionCourseOverGround,AISTrajectPositionSpeedOverGround
281923,2018-05-01 20:37:27.877,4.215734959,51.27518845,5681129.545,584800.6412,0,0
281923,2018-05-01 07:31:02.160,3.773576736,51.13600159,5665233.451,554122.378,21.9,8.5
281923,2018-05-01 07:34:50.177,3.778808355,51.14438629,5666169.727,554478.5275,21.7,8.5
281923,2018-05-01 07:38:35.100,3.784128428,51.15274811,5667103.551,554840.7565,22,8.7
281923,2018-05-01 07:42:23.820,3.789563417,51.16115189,5668042.155,555210.8352,21.5,8.5
281923,2018-05-01 07:46:08.997,3.794781685,51.16954041,5668978.927,555565.6413,21.7,8.6
281923,2018-05-01 07:49:56.060,3.800001621,51.17802048,5669925.909,555920.3196,18.1,8.5
281923,2018-05-02 04:01:37.630,4.214266777,51.27325821,5680913.201,584701.7846,0,0
281923,2018-05-01 14:59:27.137,4.271616459,51.26247025,5679781.259,588722.8744,0,0
281923,2018-05-01 07:53:47.997,3.802484989,51.18690109,5670915.368,556083.1275,358.6,8.5
281923,2018-05-01 07:57:33.390,3.802023411,51.19590759,5671916.585,556039.944,357.5,8.6
281923,2018-05-01 08:01:24.533,3.801828384,51.20506668,5672934.976,556015.2076,3.2,8.6
281923,2018-05-01 08:05:13.737,3.803683281,51.21429825,5673962.991,556133.5629,9.1,8.8
281923,2018-05-01 15:21:18.037,4.258768559,51.2672081,5680292.68,587817.455,294.7,8.1
281923,2018-05-01 15:25:18.913,4.245556831,51.2710228,5680701.172,586888.581,296.4,8.2
281923,2018-05-01 15:29:18.897,4.233063221,51.27563858,5681199.755,586008.4514,301.1,8.1
281923,2018-05-01 08:08:54.973,3.806111574,51.22332382,5674968.543,556292.1567,9.3,8.9
281923,2018-05-02 04:31:38.767,4.214268208,51.27324295,5680911.506,584701.9124,0,0
281923,2018-05-01 15:36:08.197,4.218678474,51.27575684,5681196.155,585004.9033,214.8,4.6
281923,2018-05-01 21:07:28.693,4.215743542,51.27517319,5681127.858,584801.268,0,0
281923,2018-05-01 08:12:32.380,3.808861732,51.23218536,5675956.108,556473.3552,11.6,8.8
281923,2018-05-01 08:16:12.413,3.813251734,51.24083328,5676921.19,556769.2089,28.5,9
281923,2018-05-01 08:19:53.617,3.820698261,51.24868011,5677799.585,557279.2597,32.1,9
281923,2018-05-01 08:23:34.633,3.82856822,51.25650787,5678676.245,557818.7036,32.1,9
281923,2018-05-01 08:27:13.963,3.836206675,51.26430511,5679549.387,558341.8464,28.4,8.9
281923,2018-05-02 05:01:47.717,4.214231491,51.27320862,5680907.645,584699.4145,0,0
281923,2018-05-01 08:30:54.887,3.840420008,51.27301407,5680521.233,558624.722,9.8,9
281923,2018-05-01 21:37:38.947,4.215753555,51.27518845,5681129.566,584801.9384,0,0
281923,2018-05-01 16:06:18.443,4.215738297,51.27517319,5681127.852,584800.9021,0,0
281923,2018-05-01 08:34:33.937,3.840579987,51.28201294,5681522.093,558624.4262,346.3,8.8
281923,2018-05-01 08:38:14.983,3.837330103,51.29080582,5682497.33,558386.6225,349.4,8.8
281923,2018-05-01 08:41:54.783,3.834093332,51.29964828,5683478.104,558149.7554,346.8,8.9
281923,2018-05-02 05:31:58.167,4.214256763,51.27320099,5680906.826,584701.1913,0,0
281923,2018-05-01 08:45:32.157,3.830924988,51.30852509,5684462.762,557917.6999,347.9,9
281923,2018-05-01 08:49:24.567,3.827586651,51.31759644,5685468.933,557673.6376,347.2,8
281923,2018-05-01 08:56:02.227,3.823139906,51.3261795,5686419.95,557353.0474,334.2,2.6
281923,2018-05-01 16:36:27.313,4.215736866,51.27519608,5681130.395,584800.7602,0,0
281923,2018-05-01 22:00:07.337,4.215763569,51.27518845,5681129.578,584802.6368,0,0
281923,2018-05-01 17:06:28.420,4.215754986,51.27520752,5681131.689,584802.003,0,0
281923,2018-05-02 06:02:08.130,4.21511507,51.27373505,5680967.206,584760.0783,36.4,0.9
281923,2018-05-02 08:08:47.420,4.256008148,51.28672028,5682459.201,587587.7672,35.3,8.8
281923,2018-05-02 08:12:09.610,4.264900208,51.29444504,5683328.867,588193.0326,37.3,10.8
281923,2018-05-02 08:15:37.830,4.273786545,51.30165482,5684141.333,588798.6828,84,7.1
